lat;lng;name;portsCount;portsComment
50.49934;30.363833;TOKA #731 WOG Fast Charger (вул. Берковецька, 6, Київ);4;\n        \n         CCS 2/CCS 1 - вільний - 16.99 ₴/⚡ Type 2 Plug - вільний - 13.99 ₴/⚡ Type 1 - вільний - 13.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡
49.243595;22.977162;TOKA #689 Eco Status, готель Собінь .УВАГА,Перехідник на Type 1 , у адміністратора. (вул. Івана Франка, 3-А, Розлуч, Львівська обл.);1;\n        \n         Type 2 Plug - вільний - 15.99 ₴/⚡
49.530332;29.941852;TOKA #732 LuxWash (Київська обл., смт.Володарка , вул Зарічна 2А);2;\n        \n         Type 2 Plug - вільний - 14.99 ₴/⚡ Type 1 - вільний - 14.99 ₴/⚡
50.986776;24.386374;TOKA #691 Eco Status, Турійське Подвірʼя.УВАГА,Перехідник на Type 1,+GBT у адміністратора. (вул. Незалежності, 1, Блаженик, Волинська обл.);1;\n        \n         Type 2 Plug - вільний - 15.99 ₴/⚡
48.197819;23.312805;TOKA #733 BRSM Fast Charger (вул. Львівська, 218-А, Хуст, Закарпатська обл.);4;\n        \n         CHAdeMO - вільний - 19.99 ₴/⚡ CCS 2 - вільний - 19.99 ₴/⚡ Type 2 - вільний - 14.99 ₴/⚡ GB/T DC - вільний - 19.99 ₴/⚡
48.311432;24.442572;TOKA #724 Shpytsi Hotel&SPA  (вул. Горішків 348, с. Яблуниц, Івано-Франківська обл.);2;\n        \n         Type 1 - вільний - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡
48.457632;32.192445;TOKA #735 Lypove Fast Charger (Кіровоградська обл., с. Липове, вул. Центральна 8-а);4;\n        \n         CHAdeMO - вільний - 16.00 ₴/⚡ CCS 2 - вільний - 17.00 ₴/⚡ Type 2 - вільний - 13.00 ₴/⚡ GB/T DC - вільний - 17.00 ₴/⚡
49.43784;32.011433;TOKA #940 VIP MYYKA Fast Charger (вул. Ярославська, 7, Черкаси);4;\n        \n         CHAdeMO - вільний - 15.49 ₴/⚡ CCS 2 - вільний - 15.49 ₴/⚡ Type 2 Plug - вільний - 15.49 ₴/⚡ GB/T DC - вільний - 15.49 ₴/⚡
47.933501;33.402833;TOKA #737 Auto Plus Fast Charger (вул. Льотчиків, 42а, Кривий Ріг, Дніпропетровська обл.);4;\n        \n         CHAdeMO - вільний - 14.99 ₴/⚡ CCS 2 - вільний - 14.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡ GB/T DC - вільний - 14.99 ₴/⚡
50.390323;30.286984;TOKA #738 EVoltiq Papirus (вул. Промислова, 1А, Білогородка, Київська обл.,);3;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 16.99 ₴/⚡
50.342666;30.542992;TOKA #739 EVoltiq Art Mall (вул. Академіка Заболотного, 37, Київ);3;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 16.99 ₴/⚡
49.201736;23.026551;ТОКА #745 Motel Chertur (Львівська обл., с. Явора вул. Широке 456);2;\n        \n         Type 2 Plug - вільний - 15.79 ₴/⚡ GB/T AC - вільний - 15.79 ₴/⚡
48.453314;24.548183;TOKA #740 Premium Club Hotel (Івано-Франківська обл. м.Яремче, вул. Сидора Ковпака 29-Б);3;\n        \n         GB/T AC - вільний - 17.99 ₴/⚡ Type 1 - вільний - 17.99 ₴/⚡ Type 2 Plug - вільний - 17.99 ₴/⚡
50.430538;30.284098;TOKA #747 Zahidnyi (Київська обл., с. Чайки, вул. Коцюбинського, буд. 8);2;\n        \n         Type 2 Plug - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
49.228668;24.646829;TOKA #748 BRSM Fast Charger (вул. Львівська, 69-А, Дем'янів, Івано-Франківська обл.);4;\n        \n         CHAdeMO - вільний - 19.99 ₴/⚡ CCS 2 - вільний - 19.99 ₴/⚡ Type 2 Plug - вільний - 14.99 ₴/⚡ GB/T DC - вільний - 19.99 ₴/⚡
49.805806;30.196534;TOKA #960 EVoltiq Rybatskyi Khutir (Київська обл., Білоцерківський р-н, с/р Піщанська, автодорога Київ- Одеса 84км);3;\n        \n         CCS 2 - вільний - 18.99 ₴/⚡ GB/T DC - вільний - 18.99 ₴/⚡ CHAdeMO - вільний - 18.49 ₴/⚡
49.855986;24.029751;TOKA #749 Fabrik studio (м. Львів, вул. Дашкевича 3);1;\n        \n         Type 2 Plug - вільний - 13.49 ₴/⚡
49.796;24.038453;TOKA #752 Eco Status. ринок *Шувар* №2 (Ринок Шувар Львів, пр-т Святого Івана Павла ІІ, 4-Б);3;\n        \n         GB/T AC - вільний - 15.99 ₴/⚡ Type 1 - вільний - 15.99 ₴/⚡ Type 2 Plug - вільний - 15.99 ₴/⚡
50.640143;26.206527;TOKA #753 OVIS Soborna [Працюють всі порти] (м. Рівне вул. Соборна 434);3;\n        \n         GB/T AC - вільний - 13.49 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 13.49 ₴/⚡
50.479835;25.892935;TOKA #755 BRSM Fast Charger (вул. Широка, 36, с. Молодаво Друге, Рівненська обл.);4;\n        \n         CHAdeMO - вільний - 16.99 ₴/⚡ CCS 2 - вільний - 17.99 ₴/⚡ Type 2 Plug - вільний - 14.99 ₴/⚡ GB/T DC - вільний - 17.99 ₴/⚡
50.55252;30.206702;TOKA #742 EVoltiq Nash Komfort (Київська обл., м. Буча, вул. Нове шосе, 16);3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - зайнятий - 12.99 ₴/⚡
50.865747;24.190187;TOKA #756 Eco Status - OKKO Gas Station (вул. Володимирська, 3-Б, Устилуг, Волинська обл.);3;\n        \n         GB/T AC - вільний - 15.99 ₴/⚡ Type 1 - вільний - 15.99 ₴/⚡ Type 2 Plug - вільний - 15.99 ₴/⚡
50.455841;30.640102;TOKA #757 BC Avant (м. Київ, вул. Якова Гніздовського, буд. 9.);3;\n        \n         Type 2 Plug - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡
50.468607;30.463122;TOKA #704 UNIT.City (м. Київ, вулиця Дорогожицька, 3);2;\n        \n         Type 2 Plug - невідомий - 16.99 ₴/⚡ Type 1 - невідомий - 16.99 ₴/⚡
48.356405;24.426602;TOKA #1026 Hotel Podgore (Івано-Франківська обл., с. Поляниця (Буковель), вул. Вишня, 164 б);3;\n        \n         GB/T AC - вільний - 13.99 ₴/⚡ Type 1 - відключений - 13.99 ₴/⚡ Type 2 Plug - вільний - 13.99 ₴/⚡
50.510648;30.623833;TOKA #705 METRO (вул. Сержа Лифаря, 2-А, м. Київ);2;\n        \n         Type 2 Plug - відключений - 12.99 ₴/⚡ Type 1 - відключений - 12.99 ₴/⚡
48.349263;24.454313;TOKA #759 Carparosa Hotel & Restaurant (Урочище Чуров, 320 Поляница, Буковель, Івано-Франківська обл);2;\n        \n         Type 1 - вільний - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡
48.342536;24.533545;TOKA #1022 Patsorka (вул. Олексы Довбуша, 84, Татарів, Івано-Франківська обл.);3;\n        \n         GB/T AC - вільний - 16.99 ₴/⚡ Type 1 - вільний - 16.99 ₴/⚡ Type 2 Plug - вільний - 16.99 ₴/⚡
48.355602;24.419932;TOKA #761 MARION SPA (Івано-Франківська обл. с. Поляниця, Урочище Вишня, 486);2;\n        \n         Type 1 - вільний - 13.99 ₴/⚡ Type 2 Plug - зайнятий - 13.99 ₴/⚡
48.676781;25.497586;TOKA #762 Merry Land Fast Charger (Івано-Франківська обл., м. Городенка, вул. Височана, 1);4;\n        \n         CHAdeMO - вільний - 15.99 ₴/⚡ CCS 2/CCS 1 - вільний - 16.99 ₴/⚡ Type 2 - вільний - 12.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡
48.584782;27.430546;TOKA #771 Myasna lavka (мкрн. Сонячний,   50, Новодністровськ, Чернівецька обл.);2;\n        \n         Type 2 Plug - вільний - 14.49 ₴/⚡ Type 1 - вільний - 14.49 ₴/⚡
46.48075;30.689881;TOKA #774 Odeski Tradytsiyi (м. Одеса вул. Михайла Грушевського, 30-г);2;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - зайнятий - 12.99 ₴/⚡
48.349364;24.43913;TOKA #775 MAFA Hotel  (вул. Стаїще, будинок 448, Поляниця, Івано-Франківська обл);3;\n        \n         GB/T AC - вільний - 13.99 ₴/⚡ Type 1 - вільний - 13.99 ₴/⚡ Type 2 Plug - вільний - 13.99 ₴/⚡
48.690512;26.597538;TOKA #776 KRAA (вул. Північна, 85, м. Кам’янець-Подільський, Хмельницька обл.);4;\n        \n         CHAdeMO - вільний - 14.49 ₴/⚡ CCS 2 - вільний - 14.49 ₴/⚡ CHAdeMO - вільний - 14.49 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡
50.45036;30.524503;TOKA #778 ();2;\n        \n         Type 2 Plug - вільний - 0.00 ₴/⚡ Type 1 - вільний - 0.00 ₴/⚡
48.472289;23.635445;TOKA #777 STELS OIL (Закарпатська обл, с. Синевир, буд. 1489);3;\n        \n         GB/T AC - вільний - 12.00 ₴/⚡ Type 1 - вільний - 12.00 ₴/⚡ Type 2 Plug - вільний - 12.00 ₴/⚡
50.398233;30.638299;TOKA #1004 Piramida Fast Charger (м. Київ, вул. Олександра Мишуги, 4);4;\n        \n         CHAdeMO - вільний - 15.99 ₴/⚡ CCS 2 - вільний - 15.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡ GB/T DC - вільний - 15.99 ₴/⚡
48.72612;26.599812;TOKA #811 IN HOTEL (вул. Молодіжна, 31,  м. Кам'янець-Подільський, Хмельницька обл.);4;\n        \n         CHAdeMO - вільний - 15.00 ₴/⚡ CCS 2 - вільний - 16.00 ₴/⚡ Type 2 - вільний - 15.00 ₴/⚡ GB/T DC - вільний - 16.00 ₴/⚡
46.56942;30.798587;TOKA #785 KADORR (м. Одеса, вул. Марсельська, 35б);3;\n        \n         GB/T AC - вільний - 14.99 ₴/⚡ Type 1 - вільний - 14.99 ₴/⚡ Type 1 - вільний - 14.99 ₴/⚡
50.429943;30.521156;TOKA #786 Dilova 2b (м. Київ вул. Ділова, 2б);3;\n        \n         Type 2 - вільний - 10.50 ₴/⚡ Type 1 - вільний - 10.50 ₴/⚡ Type 1 - вільний - 10.50 ₴/⚡
50.4795;30.60366;TOKA #743 EVoltiq Voskresenskyi (вул. Петра Запорожця, 26А, м. Київ);3;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 16.99 ₴/⚡
50.468985;30.522924;TOKA #787 Spasʹka 36 Fast Charger (м. Київ, вул. Спаська 36);4;\n        \n         CHAdeMO - вільний - 15.75 ₴/⚡ CCS 2 - вільний - 15.75 ₴/⚡ Type 2 Plug - вільний - 14.75 ₴/⚡ GB/T DC - вільний - 15.75 ₴/⚡
50.393562;30.667377;TOKA #790 Fromatoz (м. Київ, вул. Колекторна 38/40);1;\n        \n         Type 2 Plug - вільний - 0.00 ₴/⚡
51.059546;31.154082;TOKA #791 WOG Fast Charger (вул. Слов'янська, 53-а, Кіпті, Чернігівська обл. );4;\n        \n         CHAdeMO - вільний - 18.99 ₴/⚡ CCS 2 - вільний - 19.99 ₴/⚡ Type 2 - вільний - 15.99 ₴/⚡ GB/T DC - відключений - 19.99 ₴/⚡
50.601004;27.635937;TOKA #792 Zvyagel (Житомирська обл., м. Звягель, вул. Військової доблесті, 30/292);3;\n        \n         GB/T AC - відключений - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
50.753468;25.340098;TOKA#793 TSOU (м. Луцьк, просп. Перемоги, 1);3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
50.471132;30.522392;TOKA #794 Verkhniy Val 70-А Fast Charger (м. Київ, Верхній Вал, 70-А);4;\n        \n         CHAdeMO - вільний - 15.75 ₴/⚡ CCS 2 - вільний - 15.75 ₴/⚡ Type 2 Plug - вільний - 14.99 ₴/⚡ GB/T DC - вільний - 15.75 ₴/⚡
48.354388;24.415141;TOKA #801 Dovbushanka (Івано-Франківська обл., с. Поляниця, вул. Тернопільська);3;\n        \n         GB/T AC - невідомий - 0.00 ₴/⚡ Type 1 - невідомий - 0.00 ₴/⚡ Type 2 Plug - невідомий - 0.00 ₴/⚡
50.651937;30.408259;TOKA #795 Silpo Fast Charger (Київська обл., с. Старі Петрівці, вул. Святослава Князя, буд. 167-А);4;\n        \n         CHAdeMO - вільний - 19.99 ₴/⚡ CCS 2 - вільний - 19.99 ₴/⚡ Type 2 - вільний - 17.99 ₴/⚡ GB/T DC - вільний - 19.99 ₴/⚡
49.544932;25.598584;FASTER #796 NOVUS Fast Charger ( м. Тернопіль, вул. Перля, 3 );4;\n        \n         CHAdeMO - вільний - 17.99 ₴/⚡ CCS 2 - вільний - 17.99 ₴/⚡ Type 2 Plug - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 17.99 ₴/⚡
46.575985;30.797148;TOKA #798 Silpo (м. Одеса, вул. Семена Палія, 93А);3;\n        \n         GB/T AC - вільний - 14.99 ₴/⚡ Type 1 - вільний - 14.99 ₴/⚡ Type 1 - зайнятий - 14.99 ₴/⚡
50.454656;30.634982;TOKA #2013 Prospekt Fast Charger (м. Київ, вул. Гната Хоткевича, 1-В);4;\n        \n         CHAdeMO - вільний - 17.99 ₴/⚡ CCS 2 - вільний - 18.99 ₴/⚡ Type 2 Plug - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 18.99 ₴/⚡
48.446607;27.799031;TOKA #2007 Nova Poshta Fast Charger (вул. Покровська, 22, м. Могилів-Подільський, Вінницька область);4;\n        \n         CHAdeMO - вільний - 18.00 ₴/⚡ CCS 2/CCS 1 - вільний - 18.00 ₴/⚡ Type 2 Plug - вільний - 15.00 ₴/⚡ GB/T DC - вільний - 18.00 ₴/⚡
50.254306;30.547748;TOKA #800 Park Lake City (Київська обл., с. Підгірці, вул.Паркова, 19);3;\n        \n         GB/T AC - вільний - 14.99 ₴/⚡ Type 1 - зайнятий - 14.99 ₴/⚡ Type 2 Plug - зайнятий - 14.99 ₴/⚡
50.454304;30.452172;TOKA #814 AMPERA Home Station ЖК Crystal Park Tower (м. Київ, пр. Перемоги, 42);2;\n        \n         Type 2 Plug - вільний - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡
50.43475;30.501754;TOKA #818 Europassage [доступ обмежено] (м. Київ, вул.Сім'ї Прахових, 58/10);3;\n        \n         Type 1 - вільний - 12.99 ₴/⚡ Type 2 - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡
46.44332;30.704923;TOKA #819 Budynok Mebliv Fast Charger (м. Одеса, пл. Бориса Дерев'янко, 2);4;\n        \n         CHAdeMO - вільний - 17.99 ₴/⚡ CCS 2 - вільний - 18.99 ₴/⚡ Type 2 Plug - вільний - 14.99 ₴/⚡ GB/T DC - вільний - 18.99 ₴/⚡
49.834737;24.010573;TOKA #821  LevCharge-Politech (м. Львів, вул. Степена Бандери, 24);3;\n        \n         GB/T AC - вільний - 14.99 ₴/⚡ Type 1 - зайнятий - 14.99 ₴/⚡ Type 2 Plug - вільний - 14.99 ₴/⚡
48.59333;35.334677;TOKA #2002 YANKO Fast Charger (Дніпропетровська обл., с. Пiщанка вул. Запорізька 51);4;\n        \n         CHAdeMO - вільний - 14.99 ₴/⚡ CCS 2 - вільний - 14.99 ₴/⚡ Type 2 - вільний - 12.99 ₴/⚡ GB/T DC - вільний - 14.99 ₴/⚡
50.506544;30.471933;TOKA #823 BRSM Fast Charger (вул. Лугова, 13, м. Київ);4;\n        \n         CHAdeMO - вільний - 15.99 ₴/⚡ CCS 2/CCS 1 - вільний - 15.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡ GB/T DC - вільний - 15.99 ₴/⚡
49.784372;23.974216;TOKA #910 San Marco (Львівська обл., Львівський р-н, с. Сокільники, вул. Лесі Українки, 17);3;\n        \n         Type 2 Plug - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ GB/T AC - вільний - 12.99 ₴/⚡
50.422473;30.463981;TOKA #2010 NOVUS Fast Charger (м. Київ, просп. Валерія Лобановського, 4-д);4;\n        \n         CHAdeMO - вільний - 15.99 ₴/⚡ CCS 2 - вільний - 16.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡
50.29415;30.695711;TOKA #917 Wish aqua & spa resort (вул. Набережна, 29. с. Вишеньки, Київська обл.);2;\n        \n         Type 2 Plug - вільний - 11.99 ₴/⚡ Type 2 Plug - вільний - 11.99 ₴/⚡
49.780838;24.090662;TOKA #879 EVoltiq Port Lviv (Львівська обл., с. Пасіки-Зубрицькі, вул. Дорожна, буд. 58);3;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 16.49 ₴/⚡
46.416609;30.712141;TOKA #911 City Center (м. Одеса, просп. Небесної сотні, 2);3;\n        \n         GB/T AC - невідомий - 15.99 ₴/⚡ Type 1 - невідомий - 15.99 ₴/⚡ Type 1 - невідомий - 15.99 ₴/⚡
50.49068;30.528554;TOKA #913 Vitryla Oboloni (м. Київ, вул. Оболонська наб., 1, корп 1);3;\n        \n         GB/T AC - зайнятий - 12.79 ₴/⚡ Type 1 - вільний - 12.79 ₴/⚡ Type 2 Plug - вільний - 12.79 ₴/⚡
50.490605;30.52868;TOKA #914 Vitryla Oboloni (м. Київ, вул. Оболонська наб., 1, корп 1);2;\n        \n         Type 1 - вільний - 12.79 ₴/⚡ Type 2 Plug - вільний - 12.79 ₴/⚡
50.432112;30.456006;TOKA #915 UkrGazBank (м. Київ, вул. Єреванська, 1);2;\n        \n         Type 1 - вільний - 14.99 ₴/⚡ Type 2 Plug - вільний - 14.99 ₴/⚡
49.574591;25.638047;TOKA #829 KomfortMD Fast Charger (вул. Текстильна, 28-В, м, Тернопіль);4;\n        \n         CHAdeMO - вільний - 15.50 ₴/⚡ CCS 2 - вільний - 15.50 ₴/⚡ Type 2 Plug - вільний - 11.99 ₴/⚡ GB/T DC - вільний - 15.50 ₴/⚡
48.35559;24.426405;TOKA #1023 VILLA ELENA HOTEL & SPA by GreenLife (вул. Вишня, 164, Поляниця, Івано-Франківська обл);3;\n        \n         GB/T AC - невідомий - 16.99 ₴/⚡ Type 1 - невідомий - 16.99 ₴/⚡ Type 2 Plug - невідомий - 16.99 ₴/⚡
49.55619;25.597112;TOKA #826 UkrGazBank (м. Тернопіль, вул. Івана Франка, 23 );1;\n        \n         Type 2 Plug - зайнятий - 17.99 ₴/⚡
48.199533;36.027431;TOKA #830 Vasylkivka (с. Васильківка, вул. Українська, буд.11, Дніпропетровська обл.);1;\n        \n         Type 2 Plug - вільний - 12.99 ₴/⚡
49.437851;32.01141;TOKA #941 VIP MYYKA Fast Charger (вул. Ярославська, 7, Черкаси);4;\n        \n         CHAdeMO - вільний - 15.49 ₴/⚡ CCS 2 - вільний - 15.49 ₴/⚡ Type 2 Plug - вільний - 15.49 ₴/⚡ GB/T DC - вільний - 15.49 ₴/⚡
48.54312;31.655152;TOKA #832 GULDAS TRADE Fast Charger (Кіровоградська обл., Олександрівка, вул. Садова 1А);4;\n        \n         CHAdeMO - вільний - 17.99 ₴/⚡ CCS 2 - вільний - 18.99 ₴/⚡ Type 2 Plug - вільний - 14.99 ₴/⚡ GB/T DC - вільний - 18.99 ₴/⚡
48.357247;24.413404;TOKA #809 Zaporizka Sich (урочище Вишні 319, c. Поляниця, Івано-Франківська обл.);2;\n        \n         Type 1 - вільний - 13.99 ₴/⚡ Type 2 Plug - вільний - 13.99 ₴/⚡
48.707881;26.570509;TOKA #833 (вул. Голосківське шосе, 12б, м Каменец-Подольский, Хмельницька обл.);2;\n        \n         Type 2 Plug - невідомий - 11.49 ₴/⚡ Type 1 - невідомий - 10.99 ₴/⚡
48.690503;26.597613;TOKA #834 (вул. Північна, 85, м Каменец-Подольский, Хмельницька обл.);2;\n        \n         Type 2 Plug - невідомий - 12.49 ₴/⚡ Type 1 - невідомий - 11.99 ₴/⚡
49.280005;23.497744;TOKA #835 Eco Status - Higina Spa (вул. Бориславська, 29-А, м. Трускавець, Львівська обл.);2;\n        \n         Type 2 Plug - вільний - 15.99 ₴/⚡ Type 1 - вільний - 15.99 ₴/⚡
46.483517;30.685553;TOKA #919 Active Energy Service (м. Одеса  вул. Проценко 52);3;\n        \n         GB/T AC - вільний - 14.88 ₴/⚡ Type 1 - вільний - 14.88 ₴/⚡ Type 2 Plug - вільний - 14.88 ₴/⚡
48.917884;24.717094;TOKA #920 Hotel Nadiya (м. Івано-Франківськ, вул. Незалежностi, 40);3;\n        \n         GB/T AC - невідомий - 13.99 ₴/⚡ Type 1 - невідомий - 13.99 ₴/⚡ Type 2 Plug - невідомий - 13.99 ₴/⚡
48.369037;24.402695;TOKA #802 Glacier (Івано-Франківська обл., с. Поляниця, курорт «Буковель», район озера Молодості);3;\n        \n         GB/T AC - вільний - 13.99 ₴/⚡ Type 1 - вільний - 13.99 ₴/⚡ Type 2 Plug - вільний - 13.99 ₴/⚡
48.661098;30.809887;TOKA #921 Cafe&hotel Villa Maria (Кіровоградська обл, смт. Новоархангельськ, вул Івана Франка 50/2);3;\n        \n         GB/T AC - вільний - 15.99 ₴/⚡ Type 1 - вільний - 15.99 ₴/⚡ Type 2 Plug - вільний - 15.99 ₴/⚡
50.420422;30.530284;TOKA #520 Lypky (Lypky);1;\n        \n         Type 2 Plug - вільний - 8.88 ₴/⚡
49.768303;28.731716;TOKA #912 AKW Ukrainain Kaolin Company (Вінницька область, Хмільницький район, смт Глухівці, вул. Заводська 1);2;\n        \n         Type 2 Plug - зайнятий - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡
46.477849;30.764866;TOKA #922 NEMO hotel (м. Одеса, пляж Ланжерон, 25 );3;\n        \n         GB/T AC - вільний - 14.99 ₴/⚡ Type 1 - вільний - 14.99 ₴/⚡ Type 2 Plug - вільний - 14.99 ₴/⚡
49.545315;25.591658;TOKA #881 EVoltiq Zbruch (м. Тернопіль, вул. Торговиця, 11);3;\n        \n         CCS 2 - вільний - 17.49 ₴/⚡ GB/T DC - вільний - 17.49 ₴/⚡ CHAdeMO - вільний - 16.49 ₴/⚡
50.434402;30.648289;TOKA #882 EVoltiq Alma-Atinska (м. Київ, вул. Алма-Атинська 2/1);3;\n        \n         CCS 2 - вільний - 18.99 ₴/⚡ GB/T DC - вільний - 18.99 ₴/⚡ CHAdeMO - вільний - 17.99 ₴/⚡
50.586262;26.249022;TOKA #923 Private station (м.Рівне, вул. Трипільска,2);2;\n        \n         Type 1 - вільний - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡
49.767393;24.086956;TOKA #931 Soprano Inn Fast Charger (Кільцева доророга, 8, Пасіки-Зубрицькі, Львівська обл.);4;\n        \n         CCS 2 - вільний - 19.99 ₴/⚡ GB/T DC - вільний - 19.99 ₴/⚡ Type 2 - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 18.99 ₴/⚡
50.4951734;30.51245;TOKA #2052 Fast Charger Archipenka 6 [SILPO] (м. Київ, вул. Олександра Архипенка, 6);4;\n        \n         CHAdeMO - вільний - 15.75 ₴/⚡ CCS 2 - вільний - 15.75 ₴/⚡ Type 2 Plug - вільний - 15.00 ₴/⚡ GB/T DC - вільний - 15.75 ₴/⚡
50.461492;30.184256;TOKA #926 BELGRAVIA (вул. Привітна, 1-А, с. Дмитрівка, Київська обл.);3;\n        \n         GB/T AC - вільний - 0.00 ₴/⚡ Type 1 - вільний - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡
48.354438;24.414008;TOKA #930 Marmaros (Івано-Франківська обл., с.Поляниця);3;\n        \n         GB/T AC - вільний - 0.00 ₴/⚡ Type 1 - вільний - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡
46.57244;30.805216;TOKA #932 Liski (вул. Академіка Сахарова, 20/1 м. Одеса);3;\n        \n         Type 1 - вільний - 14.99 ₴/⚡ Type 1 - вільний - 14.99 ₴/⚡ Type 1 - вільний - 14.99 ₴/⚡
50.411391;30.45724;TOKA #935  ();2;\n        \n         GB/T AC - вільний - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡
50.277996;28.714342;TOKA #937 Volkswagen Auto (м. Житомир, вул. Коростишівська, 1-А);3;\n        \n         GB/T AC - вільний - 13.99 ₴/⚡ Type 1 - вільний - 13.99 ₴/⚡ Type 2 Plug - вільний - 13.99 ₴/⚡
50.378135;30.703316;TOKA #938  Head office (вул. Володимира Заболотного, 1А, Київ);3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
49.243263;23.337395;TOKA #925 Lyubokray (Львівська область смт. Східниця вул. Бориславська 81 Б);3;\n        \n         GB/T AC - вільний - 15.99 ₴/⚡ Type 1 - вільний - 15.99 ₴/⚡ Type 2 Plug - вільний - 15.99 ₴/⚡
50.482642;30.487625;TOKA #944 Tw12ve Fast Charger (м. Київ, вул.Новокостянтинівська, 12);2;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ CCS 2 - вільний - 16.99 ₴/⚡
50.348388;30.475599;TOKA #946 Private station (м. Київ,  вул. Метрологічна, 52А);2;\n        \n         GB/T AC - зайнятий - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡
48.675757;26.610892;TOKA #964 Nova Budova-2 (Хмельницька обл., м. Кам’янець-Подільський вул. Івана Виговського, 4/2);2;\n        \n         Type 2 - вільний - 12.50 ₴/⚡ Type 2 - вільний - 12.50 ₴/⚡
50.769716;25.349399;TOKA #961 Autoservis (м.Луцьк. вул Ківерцівська 32б);3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
50.487324;30.517865;TOKA #963 МЕТRО  (м. Київ, просп. Степана Бандери, 26);3;\n        \n         Type 2 Plug - вільний - 12.99 ₴/⚡ Type 2 - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡
49.573742;25.617625;TOKA #897 Bezpeka YUMOS LLC [JBE] Solar/Diesel Gen (вул. Текстильна, 28, м, Тернопіль);3;\n        \n         Type 2 Plug - вільний - 14.99 ₴/⚡ Type 1 - вільний - 14.99 ₴/⚡ GB/T AC - вільний - 14.99 ₴/⚡
50.746135;25.427251;TOKA #2040 WEST AUTO HUB Fast Charger (Волинська обл., с. Струмівка , вул. Рівненська, 74);3;\n        \n         CCS 2 - вільний - 15.99 ₴/⚡ CHAdeMO - вільний - 15.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
49.22067;28.563037;TOKA #955 HYUNDAI Fast Charger (вул. Немирівське шосе, 213 А, м. Вінниця);4;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ Type 2 Plug - вільний - 13.99 ₴/⚡ Type 1 - зайнятий - 13.99 ₴/⚡
